  0.8163420E-01  0.3459608E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9735027E+00  0.0000000E+00  0.0000000E+00  0.3750992E-17  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3750974E-17  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3459608E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9735027E+00  0.0000000E+00  0.0000000E+00  0.3750992E-17  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3750974E-17  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9735027E+00  0.0000000E+00  0.0000000E+00  0.3750992E-17  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3750974E-17  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9735027E+00  0.0000000E+00  0.0000000E+00  0.3750992E-17  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3750974E-17  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9735027E+00  0.0000000E+00  0.0000000E+00  0.3750992E-17  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3750974E-17  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3488981E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3488981E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3488981E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3122990E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3459608E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3459608E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.3459608E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3137677E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.8507609E+00  0.0000000E+00  0.0000000E+00  0.6136762E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6136762E-01  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.8507611E+00  0.0000000E+00  0.0000000E+00  0.6136753E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6136753E-01  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9734962E+00  0.0000000E+00  0.0000000E+00  0.7056580E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7056634E-21  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.9734962E+00  0.0000000E+00  0.0000000E+00  0.7056583E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7056637E-21  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.2345909E+06  0.0000000E+00  0.0000000E+00  0.5300938E-18  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5299935E-18  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.1000001E+01  0.0000000E+00  0.0000000E+00  0.1567506E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1567424E-21  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.1000001E+01  0.0000000E+00  0.0000000E+00  0.1567506E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1567424E-21  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.1101974E+03  0.0000000E+00  0.0000000E+00  0.2077854E-22  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2077909E-22  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.1101974E+03  0.0000000E+00  0.0000000E+00  0.2077854E-22  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2077909E-22  0.0000000E+00  0.0000000E+00
  0.8707648E-01  0.2581042E+03  0.0000000E+00  0.0000000E+00  0.1484848E-20  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1484858E-20  0.0000000E+00  0.0000000E+00
  0.9251876E-01  0.5796291E+03  0.0000000E+00  0.0000000E+00  0.3107714E-20  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2459601E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.2036576E-30  0.0000000E+00  0.3107713E-20  0.0000000E+00  0.0000000E+00  0.5642863E-29  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2042401E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2460733E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8163420E-01  0.1101974E+03  0.0000000E+00  0.0000000E+00  0.2077854E-22  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2077909E-22  0.0000000E+00  0.0000000E+00
  0.8707648E-01  0.2581042E+03  0.0000000E+00  0.0000000E+00  0.1484848E-20  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1484858E-20  0.0000000E+00  0.0000000E+00
  0.9251876E-01  0.5796291E+03  0.0000000E+00  0.0000000E+00  0.3107714E-20  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2459601E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.2036576E-30  0.0000000E+00  0.3107713E-20  0.0000000E+00  0.0000000E+00  0.5642863E-29  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2042401E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2460728E-30  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2499522E+00  0.1161114E+10  0.0000000E+00  0.0000000E+00  0.1371889E-12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4925970E-20  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.4032667E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3567733E-29  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4255092E-19  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2305201E-26  0.0000000E+00  0.1371894E-12  0.0000000E+00  0.0000000E+00  0.5982201E-18  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3670451E-25  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4255092E-19
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2305201E-26  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4032667E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3567720E-29  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3553265E-29  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2304449E-26  0.0000000E+00  0.4929687E-20
  0.0000000E+00  0.0000000E+00  0.3678208E-25  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2304448E-26  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3553260E-29  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00
  0.2499522E+00  0.1014689E+01  0.0000000E+00  0.0000000E+00  0.2261186E-21  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4659679E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.9195189E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1064264E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1172739E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2781311E-33  0.0000000E+00  0.2258713E-21  0.0000000E+00  0.0000000E+00  0.1100862E-26  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1622996E-31  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1172739E-27
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2781311E-33  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9195189E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1064264E-27  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1065786E-27  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2213511E-33  0.0000000E+00  0.3913401E-27
